Paikka_Id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;layer;mkuntanro;Maakunta
1218;4400310;Tampparinkoski;Q;Virtaama;44.031;Jatkuva;1.5.1980;23.12.2025;Virtaama Q jatkuvat;14;Etelä-Pohjanmaa
1221;4400610;Keppo;Q;Virtaama;44.012;Jatkuva;1.1.1957;23.12.2025;Virtaama Q jatkuvat;15;Pohjanmaa
1222;4400850;Uusikaarlepyy;Q;Virtaama;44.011;Jatkuva;1.1.1970;23.12.2025;Virtaama Q jatkuvat;15;Pohjanmaa
1223;4700260;Kurejoki;Q;Virtaama;47.042;Jatkuva;1.1.1982;23.12.2025;Virtaama Q jatkuvat;14;Etelä-Pohjanmaa
1225;4700325;Ähtävänjoki, Hanhikoski;Q;Virtaama;47.023;Jatkuva;1.1.1971;23.12.2025;Virtaama Q jatkuvat;14;Etelä-Pohjanmaa
1227;4700450;Kattilakoski;Q;Virtaama;47.015;Jatkuva;1.1.1982;23.12.2025;Virtaama Q jatkuvat;14;Etelä-Pohjanmaa
1229;4700650;Herrfors;Q;Virtaama;47.012;Jatkuva;1.1.1965;23.12.2025;Virtaama Q jatkuvat;15;Pohjanmaa
1230;4800100;Kruunupyy;Q;Virtaama;48.001;Jatkuva;1.1.1993;23.12.2025;Virtaama Q jatkuvat;15;Pohjanmaa
1231;4900300;Tunkkari;Q;Virtaama;49.024;Jatkuva;1.1.1980;23.12.2025;Virtaama Q jatkuvat;16;Keski-Pohjanmaa
1232;4900350;Kaitfors, kokonaisvirtaama;Q;Virtaama;49.022;Jatkuva;1.4.1983;23.12.2025;Virtaama Q jatkuvat;15;Pohjanmaa
1235;5000300;Hyyppä;Q;Virtaama;50.002;Jatkuva;1.3.1966;23.12.2025;Virtaama Q jatkuvat;16;Keski-Pohjanmaa
1237;5100200;Lestijärvi - luusua;Q;Virtaama;51.041;Jatkuva;1.1.1921;23.12.2025;Virtaama Q jatkuvat;16;Keski-Pohjanmaa
1239;5100500;Saarenpää;Q;Virtaama;51.012;Jatkuva;1.1.1980;23.12.2025;Virtaama Q jatkuvat;16;Keski-Pohjanmaa
1241;5300161;Reis-Vuohtajärvi, pato;Q;Virtaama;53.053;Jatkuva;1.1.1976;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1242;5300162;Settijärvi, pato;Q;Virtaama;53.072;Jatkuva;1.1.1983;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1243;5300163;Kuonanjärvi, pato;Q;Virtaama;53.083;Jatkuva;1.1.1983;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1246;5300250;Hinkua;Q;Virtaama;53.081;Jatkuva;1.1.1991;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1247;5300350;Oksava vl;Q;Virtaama;53.043;Jatkuva;1.1.1981;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1248;5300400;Malisjoki;Q;Virtaama;53.061;Jatkuva;1.1.1986;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1250;5300550;Padinki;Q;Virtaama;53.033;Jatkuva;1.1.1982;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1252;5300650;Hamari;Q;Virtaama;53.031;Jatkuva;1.11.1984;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1253;5300740;Niskakoski;Q;Virtaama;53.021;Jatkuva;1.1.1971;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1255;5400150;Venetpalo;Q;Virtaama;54.042;Jatkuva;1.1.1961;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1256;5400160;Pyhäjärvi - luusua;Q;Virtaama;54.051;Jatkuva;1.10.1971;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1259;5400250;Haapakoski;Q;Virtaama;54.031;Jatkuva;1.10.1983;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1262;5400410;Tolpankoski;Q;Virtaama;54.011;Jatkuva;16.5.1983;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1263;5700130;Lamujoki;Q;Virtaama;57.061;Jatkuva;1.1.1976;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1264;5700161;Iso Lamujärvi, pato;Q;Virtaama;57.064;Jatkuva;1.1.1977;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1265;5700162;Kortteinen, pato;Q;Virtaama;57.063;Jatkuva;1.1.1977;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1267;5700250;Uljua + Siikajoki;Q;Virtaama;57.023;Jatkuva;1.5.1970;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1268;5700410;Harjunniva;Q;Virtaama;57.014;Jatkuva;1.5.1958;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1269;5700700;Länkelä;Q;Virtaama;57.012;Jatkuva;1.1.1936;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1270;5900110;Hossanjärvi - luusua;Q;Virtaama;59.522;Jatkuva;11.9.1962;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1271;5900160;Vellijärvi - luusua;Q;Virtaama;59.572;Jatkuva;1.1.1980;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1272;5900180;Pesiöjärvi - luusua;Q;Virtaama;59.541;Jatkuva;1.1.1980;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1274;5900250;Kiantajärvi, Ämmäkoski;Q;Virtaama;59.511;Jatkuva;1.1.1960;22.12.2025;Virtaama Q jatkuvat;18;Kainuu
1275;5900251;Aittokoski;Q;Virtaama;59.611;Jatkuva;26.6.1960;22.12.2025;Virtaama Q jatkuvat;18;Kainuu
1276;5900300;Vuokkijärvi - luusua;Q;Virtaama;59.612;Jatkuva;1.1.1911;22.12.2025;Virtaama Q jatkuvat;18;Kainuu
1277;5900360;Palojärvi - luusua;Q;Virtaama;59.632;Jatkuva;1.1.1983;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1280;5900510;Niemelänjärvi - luusua;Q;Virtaama;59.721;Jatkuva;1.1.1976;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1282;5900650;Emäjoki, Seitenoikea;Q;Virtaama;59.431;Jatkuva;1.6.1961;22.12.2025;Virtaama Q jatkuvat;18;Kainuu
1283;5900750;Pyhäntä;Q;Virtaama;59.482;Jatkuva;1.7.1957;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1286;5900940;Uva - luusua;Q;Virtaama;59.442;Jatkuva;1.1.1976;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1287;5900950;Leppikoski;Q;Virtaama;59.411;Jatkuva;1.1.1963;22.12.2025;Virtaama Q jatkuvat;18;Kainuu
1289;5901110;Kivesjärvi - luusua;Q;Virtaama;59.351;Jatkuva;1.1.1988;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1290;5901320;Änättijärvi - luusua;Q;Virtaama;59.931;Jatkuva;14.8.1911;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1291;5901600;Kalliojärvi - luusua;Q;Virtaama;59.952;Jatkuva;1.1.1975;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1292;5901710;Lentua - luusua;Q;Virtaama;59.921;Jatkuva;1.1.1911;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1293;5901820;Saunajärvi - luusua;Q;Virtaama;59.977;Jatkuva;1.4.1986;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1294;5901900;Lammasjärvi - luusua;Q;Virtaama;59.912;Jatkuva;1.1.1937;22.12.2025;Virtaama Q jatkuvat;18;Kainuu
1296;5902100;Kellojärvi - luusua;Q;Virtaama;59.942;Jatkuva;1.1.1977;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1299;5902250;Ontojärvi, Katerma;Q;Virtaama;59.911;Jatkuva;1.1.1950;22.12.2025;Virtaama Q jatkuvat;18;Kainuu
1301;5902530;Jormasjärvi - luusua;Q;Virtaama;59.882;Jatkuva;1.1.1985;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1303;5902650;Nuasjärvi, Koivukoski;Q;Virtaama;59.811;Jatkuva;1.4.1948;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1305;5903450;Oulujärvi, Jylhämä;Q;Virtaama;59.311;Jatkuva;1.1.1950;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1307;5903551;Nuojua;Q;Virtaama;59.213;Jatkuva;1.1.1954;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1308;5903750;Utanen;Q;Virtaama;59.211;Jatkuva;11.5.1956;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1310;5904050;Pälli;Q;Virtaama;59.131;Jatkuva;1.1.1973;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1312;5904052;Pyhäkoski;Q;Virtaama;59.122;Jatkuva;1.1.1956;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1313;5904053;Montta;Q;Virtaama;59.121;Jatkuva;1.1.1956;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1314;5904450;Merikoski;Q;Virtaama;59.111;Jatkuva;1.1.1950;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1315;6000100;Porkkalan silta;Q;Virtaama;60.022;Jatkuva;1.1.1962;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1316;6000110;Iso Puutiojärvi - luusua;Q;Virtaama;60.052;Jatkuva;1.1.1975;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1317;6000200;Nuorittajoki;Q;Virtaama;60.061;Jatkuva;1.1.1967;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1318;6000410;Haukipudas;Q;Virtaama;60.011;Jatkuva;1.1.1977;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1323;6100260;Irnijärvi, pato;Q;Virtaama;61.321;Jatkuva;1.6.1966;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
894;0100150;Ruskeakoski;Q;Virtaama;01.021;Jatkuva;1.1.1959;22.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
895;0101251;Vääräkoski;Q;Virtaama;01.012;Jatkuva;1.1.1981;22.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
896;0201000;Kontturi;Q;Virtaama;02.021;Jatkuva;1.1.1978;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
897;0300250;Juankoski;Q;Virtaama;03.021;Jatkuva;1.3.1975;23.12.2025;Virtaama Q jatkuvat;9;Etelä-Karjala
898;0300450;Kangaskoski;Q;Virtaama;03.011;Jatkuva;1.1.1982;31.7.2021;Virtaama Q jatkuvat;9;Etelä-Karjala
900;0400520;Jongunjoki, Viitakoski;Q;Virtaama;04.432;Jatkuva;1.1.1973;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
901;0400600;Lieksanjoki, Ruunaa;Q;Virtaama;04.492;Jatkuva;1.1.1931;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
903;0400850;Lieksanjoki, Lieksankoski;Q;Virtaama;04.422;Jatkuva;1.1.1961;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
905;0401110;Saramojoki, Roukkajankoski;Q;Virtaama;04.472;Jatkuva;1.1.1974;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
907;0401320;Valtimonjoki, Nuolikoski;Q;Virtaama;04.463;Jatkuva;1.1.1976;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
908;0401350;Valtimonjoki, Kuokkastenkoski;Q;Virtaama;04.461;Jatkuva;1.1.1993;22.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
909;0401920;Haapajoki, Putkulankoski;Q;Virtaama;04.953;Jatkuva;1.1.1976;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
910;0402120;Koitajoki, Möhkönkoski;Q;Virtaama;04.931;Jatkuva;23.11.1965;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
917;0402850;Koitajoki, Pamilo;Q;Virtaama;04.912;Jatkuva;1.5.1955;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
919;0403350;Pielisjoki, Kaltimo;Q;Virtaama;04.342;Jatkuva;1.12.1958;22.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
921;0404350;Pielisjoki, Kuurna;Q;Virtaama;04.332;Jatkuva;1.1.1972;22.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
923;0404813;Rauanjoki;Q;Virtaama;04.831;Jatkuva;1.1.1979;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
924;0404850;Höytiäinen, Puntarikoski;Q;Virtaama;04.821;Jatkuva;1.1.1958;22.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
927;0405250;Pyhäjärvi, Puhos;Q;Virtaama;04.391;Jatkuva;1.1.1966;22.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
931;0405750;Salahminjärvi, Salahmi;Q;Virtaama;04.541;Jatkuva;1.1.1969;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
933;0406010;Sonkajärvi - luusua;Q;Virtaama;04.583;Jatkuva;1.1.1973;23.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
935;0406260;Porovesi, Nerohvirta;Q;Virtaama;04.512;Jatkuva;1.1.1983;18.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
937;0406460;Onkivesi, Viannonkoski;Q;Virtaama;04.511;Jatkuva;1.9.1977;23.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
938;0406610;Pulkonkoski;Q;Virtaama;04.287;Jatkuva;6.4.1982;23.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
939;0406750;Laakajärvi, Kiltua;Q;Virtaama;04.644;Jatkuva;1.1.1983;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
941;0406860;Kiltuanjärvi, Jyrkkä;Q;Virtaama;04.643;Jatkuva;13.4.1998;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
943;0406950;Sälevä;Q;Virtaama;04.642;Jatkuva;1.1.1991;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
944;0407050;Atro;Q;Virtaama;04.641;Jatkuva;1.1.1957;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
946;0407260;Syväri, Lastukoski;Q;Virtaama;04.631;Jatkuva;1.1.1989;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
949;0407410;Keyritty - luusua;Q;Virtaama;04.673;Jatkuva;1.1.1987;23.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
951;0407750;Karjalankoski;Q;Virtaama;04.612;Jatkuva;1.1.1961;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
954;0408081;Kallavesi, Konnus;Q;Virtaama;04.272;Jatkuva;1.1.1931;17.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
955;0408087;Kallavesi - Konnus + Karvio;Q;Virtaama;04.272;Jatkuva;1.1.1931;17.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
956;0408300;Saarijärvi - luusua;Q;Virtaama;04.741;Jatkuva;1.1.1961;23.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
958;0408320;Kajoonjärvi - luusua;Q;Virtaama;04.761;Jatkuva;1.1.1975;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
961;0408650;Juojärvi, Palokki;Q;Virtaama;04.711;Jatkuva;1.1.1961;22.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
962;0408700;Varisvesi, Karvio;Q;Virtaama;04.273;Jatkuva;1.1.1911;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
963;0408900;Kermajärvi - luusua;Q;Virtaama;04.274;Jatkuva;1.1.1970;23.12.2025;Virtaama Q jatkuvat;12;Pohjois-Karjala
964;0409550;Sorsavesi, Sorsakoski;Q;Virtaama;04.263;Jatkuva;1.10.1988;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
967;0409950;Maavesi;Q;Virtaama;04.252;Jatkuva;1.1.1960;22.12.2025;Virtaama Q jatkuvat;11;Pohjois-Savo
969;0410400;Lohnajärvi - luusua;Q;Virtaama;04.172;Jatkuva;1.1.1975;23.12.2025;Virtaama Q jatkuvat;10;Etelä-Savo
970;0410410;Kuolimo - luusua;Q;Virtaama;04.141;Jatkuva;1.1.1971;23.12.2025;Virtaama Q jatkuvat;9;Etelä-Karjala
972;0410600;Suurijärvi - luusua;Q;Virtaama;04.124;Jatkuva;8.6.1982;23.12.2025;Virtaama Q jatkuvat;10;Etelä-Savo
974;0411450;Vuoksi, Tainionkoski;Q;Virtaama;04.112;Jatkuva;1.1.1960;22.12.2025;Virtaama Q jatkuvat;9;Etelä-Karjala
976;1100500;Salmen silta;Q;Virtaama;11.002;Jatkuva;1.3.1966;23.12.2025;Virtaama Q jatkuvat;8;Kymenlaakso
977;1400300;Saanijärvi - luusua;Q;Virtaama;14.491;Jatkuva;1.1.1951;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
980;1400520;Kärnäjärvi, Kellankoski;Q;Virtaama;14.471;Jatkuva;1.1.1941;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
982;1400800;Kivijärvi, Potmonkoski;Q;Virtaama;14.443;Jatkuva;1.1.1911;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
983;1400850;Kivijärvi, Hilmo;Q;Virtaama;14.443;Jatkuva;1.1.1958;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
984;1400900;Vuosjärvi, Huopanankoski;Q;Virtaama;14.441;Jatkuva;1.1.1910;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
985;1401000;Muuruejärvi - luusua;Q;Virtaama;14.432;Jatkuva;1.1.1910;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
986;1401350;Keitele, Äänekoski;Q;Virtaama;14.411;Jatkuva;1.2.1934;30.11.2025;Virtaama Q jatkuvat;13;Keski-Suomi
987;1401500;Pääjärvi - luusua;Q;Virtaama;14.631;Jatkuva;1.1.1911;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
988;1401600;Karankajärvi - luusua;Q;Virtaama;14.661;Jatkuva;1.1.1910;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
989;1401700;Kalmarinjärvi - luusua;Q;Virtaama;14.623;Jatkuva;1.1.1910;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
991;1401850;Leuhunkoski;Q;Virtaama;14.614;Jatkuva;1.1.1962;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
992;1401912;Lannevesi - luusua;Q;Virtaama;14.651;Jatkuva;1.4.1962;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
993;1402050;Pyhäjärvi, Parantala;Q;Virtaama;14.681;Jatkuva;1.1.1970;23.12.2025;Virtaama Q jatkuvat;13;Keski-Suomi
2954;1700500;Ilolanjoki, Ilolan silta;Q;Virtaama;17.001;Jatkuva;8.1.1996;23.12.2025;Virtaama Q jatkuvat;1;Uusimaa
2981;1601100;Koskenkylänjoki, Niinikoski;Q;Virtaama;16.001;Jatkuva;1.8.1995;23.12.2025;Virtaama Q jatkuvat;1;Uusimaa
3006;8102800;Espoonjoki;Q;Virtaama;81.055;Jatkuva;24.3.1995;23.12.2025;Virtaama Q jatkuvat;1;Uusimaa
3018;2104900;Lepsämänjoki;Q;Virtaama;21.041;Jatkuva;4.1.2002;23.12.2025;Virtaama Q jatkuvat;1;Uusimaa
3029;1408450;Verla;Q;Virtaama;14.911;Jatkuva;1.1.1996;22.12.2025;Virtaama Q jatkuvat;8;Kymenlaakso
3030;1410610;Pihkoo;Q;Virtaama;14.111;Jatkuva;1.1.2000;22.12.2025;Virtaama Q jatkuvat;8;Kymenlaakso
3033;1409750;Myllykoski;Q;Virtaama;14.113;Jatkuva;25.11.1999;22.12.2025;Virtaama Q jatkuvat;8;Kymenlaakso
3038;1411150;Klåsarö;Q;Virtaama;14.111;Jatkuva;1.1.1984;22.12.2025;Virtaama Q jatkuvat;8;Kymenlaakso
3039;1411000;Paaskoski;Q;Virtaama;14.111;Jatkuva;1.1.1984;22.12.2025;Virtaama Q jatkuvat;8;Kymenlaakso
3044;2300240;Nummenjoki, Pirkkula;Q;Virtaama;23.061;Jatkuva;9.6.1981;23.12.2025;Virtaama Q jatkuvat;1;Uusimaa
3073;2101500;Vantaa,Ylikylä;Q;Virtaama;21.021;Jatkuva;19.3.2002;23.12.2025;Virtaama Q jatkuvat;1;Uusimaa
3086;5700251;Lämsänkosken ohijuoksutus;Q;Virtaama;57.023;Jatkuva;1.1.1971;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
3096;3600510;Karhijärvenpato,ala;Q;Virtaama;36.092;Jatkuva;1.1.1982;23.12.2025;Virtaama Q jatkuvat;4;Satakunta
1326;6100360;Kostonjärvi, pato;Q;Virtaama;61.622;Jatkuva;16.1.1965;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1328;6100500;Väätäjänsuvanto;Q;Virtaama;61.231;Jatkuva;1.1.1956;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1330;6100620;Suolijärvi - luusua;Q;Virtaama;61.722;Jatkuva;1.1.1961;23.12.2025;Virtaama Q jatkuvat;18;Kainuu
1331;6100640;Jaurakkajärvi - luusua;Q;Virtaama;61.712;Jatkuva;1.3.1960;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1332;6100700;Kurenalus;Q;Virtaama;61.211;Jatkuva;1.1.1986;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1336;6101210;Livojoki, Hanhikoski;Q;Virtaama;61.513;Jatkuva;1.1.1974;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1338;6101451;Haapakoski;Q;Virtaama;61.124;Jatkuva;3.8.1963;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1339;6101452;Pahkakoski;Q;Virtaama;61.123;Jatkuva;14.9.1961;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1340;6101550;Kierikki;Q;Virtaama;61.122;Jatkuva;1.1.1966;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1341;6101600;Siuruanjoki, Leuvankoski;Q;Virtaama;61.412;Jatkuva;1.10.1959;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1342;6101750;Maalismaa;Q;Virtaama;61.121;Jatkuva;1.1.1968;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1344;6101950;Raasakka;Q;Virtaama;61.111;Jatkuva;1.1.1971;22.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1346;6300210;Ravaska;Q;Virtaama;63.012;Jatkuva;1.1.1965;23.12.2025;Virtaama Q jatkuvat;17;Pohjois-Pohjanmaa
1347;6400310;Hosionkoski;Q;Virtaama;64.031;Jatkuva;1.1.1962;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1349;6400410;Simo;Q;Virtaama;64.012;Jatkuva;1.1.1965;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1351;6500250;Porttipahta;Q;Virtaama;65.831;Jatkuva;1.5.1971;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1352;6500362;Lokka, pato;Q;Virtaama;65.931;Jatkuva;1.8.1967;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1353;6500380;Sattasjoki;Q;Virtaama;65.861;Jatkuva;1.1.1977;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1354;6500415;Kitinen, Kurittukoski;Q;Virtaama;65.822;Jatkuva;1.10.1987;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1355;6500425;Kitinen, Vajukoski;Q;Virtaama;65.822;Jatkuva;1.10.1984;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1356;6500485;Kitinen, Kurkiaska;Q;Virtaama;65.814;Jatkuva;1.1.1993;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1357;6500550;Kitinen, Kokkosniva;Q;Virtaama;65.813;Jatkuva;1.1.1991;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1358;6500760;Luiro, Kammonen;Q;Virtaama;65.913;Jatkuva;1.11.1987;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1359;6501351;Jumisko;Q;Virtaama;65.317;Jatkuva;1.1.1955;22.12.2025;Virtaama Q jatkuvat;19;Lappi
1360;6501700;Kemihaara;Q;Virtaama;65.412;Jatkuva;1.1.1921;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1364;6502050;Seitakorva;Q;Virtaama;65.311;Jatkuva;15.5.1963;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1365;6502150;Pirttikoski;Q;Virtaama;65.231;Jatkuva;1.1.1960;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1366;6502151;Juotas, konevirtaama;Q;Virtaama;65.271;Jatkuva;1.1.1981;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1368;6502250;Vanttauskoski;Q;Virtaama;65.22;Jatkuva;1.10.1971;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1370;6502400;Vikajärvi - luusua;Q;Virtaama;65.721;Jatkuva;1.1.1994;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1372;6502550;Olkkajärvi, Permantokoski;Q;Virtaama;65.712;Jatkuva;1.1.1962;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1373;6503000;Ounasjärvi - luusua;Q;Virtaama;65.632;Jatkuva;1.8.1949;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1374;6503200;Ounasjoki, Köngäs;Q;Virtaama;65.612;Jatkuva;1.1.1941;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1376;6503510;Unari - luusua;Q;Virtaama;65.592;Jatkuva;1.1.1982;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1377;6503600;Ounasjoki, Marraskoski;Q;Virtaama;65.521;Jatkuva;1.1.1971;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1379;6503720;Sinettäjärvi - luusua;Q;Virtaama;65.514;Jatkuva;1.6.1964;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1382;6504050;Valajaskoski;Q;Virtaama;65.132;Jatkuva;1.12.1960;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1383;6504056;Petäjäskoski;Q;Virtaama;65.131;Jatkuva;28.6.1957;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1386;6504251;Ossauskoski;Q;Virtaama;65.121;Jatkuva;2.9.1965;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1387;6504350;Taivalkoski;Q;Virtaama;65.112;Jatkuva;1.1.1981;23.12.2025;Virtaama Q jatkuvat;19;Lappi
1388;6504450;Isohaara;Q;Virtaama;65.111;Jatkuva;1.1.1949;22.12.2025;Virtaama Q jatkuvat;19;Lappi
1389;6700100;Kilpisjärvi - luusua;Q;Virtaama;67.64;Jatkuva;6.9.1952;23.12.2025;Virtaama Q jatkuvat;19;Lappi
